cell,bin,n,pred,emp,delta,method,threshold,position
exante_low,"[0,0.1)",56,0.09035100615072034,0.19642857142857142,0.10607756527785109,strat_platt,12+,TE
exante_low,"[0.1,0.2)",237,0.12897763693299946,0.08438818565400844,-0.04458945127899103,strat_platt,12+,TE
exante_low,"[0.2,0.3)",2,0.21256947795417547,0,-0.21256947795417547,strat_platt,12+,TE
exante_mid,"[0,0.1)",18,0.09524145967582057,0.05555555555555555,-0.039685904120265014,strat_platt,12+,TE
exante_mid,"[0.1,0.2)",1326,0.16046822545036019,0.17119155354449472,0.010723328094134538,strat_platt,12+,TE
exante_mid,"[0.2,0.3)",1840,0.24998304467640436,0.22880434782608697,-0.021178696850317397,strat_platt,12+,TE
exante_mid,"[0.3,0.4)",1165,0.343136117472504,0.35536480686695276,0.012228689394448766,strat_platt,12+,TE
exante_mid,"[0.4,0.5)",291,0.4324538548409531,0.44673539518900346,0.014281540348050348,strat_platt,12+,TE
exante_mid,"[0.5,0.6)",10,0.536917166012463,0.6,0.063082833987537,strat_platt,12+,TE
exante_high,"[0.2,0.3)",1,0.28812885370601105,1,0.711871146293989,strat_platt,12+,TE
exante_high,"[0.3,0.4)",31,0.3717219185773144,0.5161290322580645,0.1444071136807501,strat_platt,12+,TE
exante_high,"[0.4,0.5)",267,0.4638762622767342,0.4606741573033708,-0.0032021049733633733,strat_platt,12+,TE
exante_high,"[0.5,0.6)",358,0.5313999390708426,0.5670391061452514,0.03563916707440884,strat_platt,12+,TE
exante_high,"[0.6,0.7)",29,0.6295789997745921,0.6551724137931034,0.02559341401851134,strat_platt,12+,TE
exante_high,"[0.7,0.8)",1,0.7274148007934644,1,0.27258519920653557,strat_platt,12+,TE
exante_low,"[0,0.1)",24,0.01365784501374164,0.16666666666666666,0.153008821652925,strat_iso,12+,TE
exante_low,"[0.1,0.2)",271,0.1443445480849109,0.0996309963099631,-0.044713551774947805,strat_iso,12+,TE
exante_mid,"[0,0.1)",23,0.05067367422664227,0.17391304347826086,0.1232393692516186,strat_iso,12+,TE
exante_mid,"[0.1,0.2)",1974,0.16067655532199696,0.17477203647416414,0.014095481152167189,strat_iso,12+,TE
exante_mid,"[0.2,0.3)",770,0.24934249136597172,0.23766233766233766,-0.011680153703634066,strat_iso,12+,TE
