position,tier,resid
QB,statue,4.0698641964212925
QB,statue,-4.587456438622849
QB,statue,-5.942569287747844
QB,statue,-0.7202377493653507
QB,statue,1.9816308798472817
QB,statue,-0.6196920610137227
QB,statue,3.926121081761207
QB,statue,-1.9951406571314456
QB,statue,2.364089152830677
QB,statue,0.3159590911466199
QB,statue,-3.708918853279606
QB,statue,-7.273988422221501
QB,statue,1.5664035222524697
QB,statue,-1.1585680955494884
QB,statue,-2.6565447718376123
QB,statue,0.9364833795411925
QB,statue,1.0880756212847533
QB,statue,0.1902504247175426
QB,statue,3.70319857422363
QB,statue,5.074318570829063
QB,statue,-1.9486029863116092
QB,statue,2.7542716877400237
QB,statue,-0.5121953228100874
QB,statue,2.3548616684105474
QB,statue,-0.6164574093046225
QB,statue,-5.057438639807585
QB,statue,-0.3901587849905493
QB,statue,-1.543430490079106
QB,statue,-2.9020523429398732
QB,statue,-0.7394118252927812
QB,statue,-2.7396080421447815
QB,statue,-2.1707246488501446
QB,statue,5.045344220214014
QB,statue,-5.171337561139875
QB,statue,-1.0258662078676453
QB,statue,-4.813106861092164
QB,statue,-4.605891186178709
QB,statue,0.5282889006442132
QB,statue,-0.6380597291952615
QB,statue,-0.4513388759353552
QB,statue,-5.418766364478508
QB,statue,3.183717828608484
QB,statue,-4.455314419810796
QB,statue,2.8442708166234993
QB,statue,-0.5676426663512767
QB,statue,1.752458815153081
QB,statue,-5.83314974359046
QB,statue,-6.260840490319876
QB,statue,-7.408364691264178
QB,statue,-1.9013878019646562
QB,statue,-2.342007932488884
QB,statue,-3.9861566239740074
QB,statue,-3.5828862706146163
QB,statue,0.839958666447686
QB,statue,-1.6728165474298593
QB,statue,-0.5978587015915356
QB,statue,-6.605420593597719
QB,statue,6.008652889293372
QB,statue,-0.5936753301362108
QB,statue,-0.6675916263962455
QB,statue,-3.3916918461431402
QB,statue,-0.35203565702164696
QB,statue,0.40430861016765623
QB,statue,-1.8593834597075949
QB,statue,-2.533180753392337
QB,statue,2.2454064883782014
QB,statue,1.4895151387698025
QB,statue,1.6120805330034294
QB,statue,3.4505021294107987
QB,statue,-5.449611086451835
QB,statue,-10.866858608296258
QB,statue,-1.4949779496618698
QB,statue,-3.8518505548945594
QB,statue,3.458351852940606
QB,statue,1.6220790564330312
QB,statue,4.045642904163267
QB,statue,-6.959962120603435
QB,statue,-1.7269791238632901
QB,statue,-0.15092870488615706
QB,statue,-2.0733552384782374
QB,statue,-1.4628243793664604
QB,statue,13.179229851564038
QB,statue,-3.2481203650392017
QB,statue,-4.611567946489885
QB,statue,1.0763164700276235
QB,statue,-6.975307018810108
QB,statue,-0.6806712046921297
QB,statue,-4.802623020640301
QB,statue,1.6424201521080635
QB,statue,0.9965081372684692
QB,statue,-3.807373982822353
QB,statue,-0.14744339197150386
QB,statue,3.7065876357335825
QB,statue,5.9611096342991
QB,statue,4.329873749252785
QB,statue,-1.7930805673772927
QB,statue,0.6275535922247384
QB,statue,10.397905486343028
QB,statue,2.225349598148769
QB,statue,-8.917020756297992
QB,statue,-0.4816913224961265
QB,statue,-3.1867599317395507
QB,statue,-0.9280553105536827
QB,statue,-1.9864906669808153
QB,statue,1.4562193899452414
QB,statue,-2.541505367875845
QB,statue,-10.19859338561529
QB,statue,-0.41772799420550777
QB,statue,0.14320452806740538
QB,statue,-0.2548477681946568
QB,statue,-2.2031477972785978
QB,statue,1.945114931841711
QB,statue,-0.8512996636966713
QB,statue,0.8858163688371276
QB,statue,0.3562322769556602
QB,statue,5.718917908297379
QB,statue,3.7403386715368283
QB,statue,-0.4517929811106576
QB,statue,11.848829384594344
QB,statue,1.275701156222969
QB,statue,-1.9589104343841433
QB,statue,-3.8666780445333093
QB,statue,-6.065304221729197
QB,statue,-7.194872039346915
QB,statue,0.8034875410904028
QB,statue,9.564552320227488
QB,statue,-2.9528112749482562
QB,statue,2.3193388510210884
QB,statue,-2.0418149881716
QB,statue,-2.1410020302627295
QB,statue,-0.1726371403537423
QB,statue,1.0409548747637118
QB,statue,-2.2317901035625747
QB,statue,2.744374286365867
QB,statue,0.5074163592056402
QB,statue,2.796523803238754
QB,statue,1.4711141208489706
QB,statue,6.520786481871839
QB,statue,-2.866398904845555
QB,statue,-0.831591041198854
QB,statue,-2.630884181029554
QB,statue,2.8316006390655803
QB,statue,1.1452005584275624
QB,statue,-9.412405309313261
QB,statue,0.8750333576051993
QB,statue,4.5168370697904106
QB,statue,-2.742728693859958
QB,statue,12.199168765542161
QB,statue,-3.3276227585184293
QB,statue,5.613459978570308
QB,statue,5.940491233040346
QB,statue,-2.8570659197326584
QB,statue,5.48885920424162
QB,statue,-0.951671533741268
QB,statue,4.601303679400464
QB,statue,-0.5758124584837901
QB,statue,2.3091084690537516
QB,statue,2.2912914006920455
QB,statue,2.2654863064634347
QB,statue,-7.16517300062484
QB,statue,0.47846981616670925
QB,statue,-4.595152677265295
QB,statue,1.4815479925819934
QB,statue,3.7804053802247024
QB,statue,-1.6731566997749694
QB,statue,-5.103501853696045
QB,statue,3.5872270616557427
QB,statue,8.278333143706048
QB,statue,1.3935361147348784
QB,statue,-1.1448303776692372
QB,statue,-6.155325508215368
QB,statue,0.6696823724719271
QB,statue,0.7274585495968806
QB,statue,-1.313140967965616
QB,statue,1.813441560557903
QB,statue,1.0307083659742806
QB,statue,-5.179655163880961
QB,statue,2.633879882790681
QB,statue,-4.324750579143136
QB,statue,3.5724281287165764
QB,statue,-1.3779414225633488
QB,statue,-6.067464846782979
QB,statue,3.082853762129403
QB,statue,0.22692374383854103
QB,statue,2.676933718948227
QB,statue,9.39624125989389
QB,statue,9.012245832103046
QB,statue,3.272749743231949
QB,statue,1.0827133202450965
QB,statue,6.366694288743923
QB,statue,1.873261562574287
QB,statue,-2.785605676406907
QB,statue,1.50208637751821
QB,statue,2.165535415356725
QB,statue,6.285868364213102
QB,statue,0.38775536371823477
QB,statue,4.118768911371904
QB,statue,1.0524700374040086
QB,statue,0.0777355173982959
QB,statue,-6.029723200100694
QB,statue,3.5254550324163056
QB,statue,3.7278047527769056
QB,statue,5.362481420137964
QB,statue,-2.545899644088474
QB,statue,3.8949381764110047
QB,statue,-1.6570556798574179
QB,statue,2.260832701873849
QB,statue,-4.451124224762582
QB,statue,2.743286723166682
QB,statue,4.835621427051711
QB,statue,0.783200154341742
QB,statue,5.030287030077656
QB,statue,4.629549959649646
QB,statue,2.862742051367701
QB,statue,-3.2440572422357867
QB,statue,4.930183107473642
QB,statue,3.433939643469913
QB,statue,1.374627624162777
QB,statue,-1.5147046099677308
QB,statue,-2.0982042720010528
QB,statue,3.6906196759988896
QB,statue,1.0512689448453738
QB,statue,0.5941365329808709
QB,statue,1.7973024563180011
QB,statue,-6.512621977949956
QB,statue,0.9090140960091091
QB,statue,-2.0328016683515804
QB,statue,-0.8369826449935528
QB,statue,3.571708575753393
QB,statue,3.0941860061628255
QB,statue,-4.087913174109442
QB,statue,3.873028853172538
QB,statue,4.863158926431473
QB,statue,-5.524816244344663
QB,statue,-3.9459737826051042
QB,statue,0.6620483020480181
QB,statue,10.390354223401893
QB,statue,7.3501436455140094
QB,statue,1.1364006846144539
QB,statue,1.6908973029958103
QB,statue,-1.221293906489824
QB,statue,0.2773046827166891
QB,statue,1.3842870778851197
QB,statue,6.648179584364344
QB,statue,0.04194423270661524
QB,statue,2.1945159075263483
QB,statue,0.10449964750188592
QB,statue,-0.8788813395467524
QB,statue,0.2839443332553176
QB,statue,-0.8415472219661713
QB,statue,-3.3018769320115564
QB,statue,-1.0734308895578233
QB,statue,-4.968564106715978
QB,statue,0.005061611159869799
QB,statue,-0.36562283636366083
QB,statue,2.8065587187089034
QB,statue,12.127171710999386
QB,statue,-1.6802174589077936
QB,statue,-3.5023045699072655
QB,statue,-2.030635309246807
QB,statue,1.2076172714390996
QB,statue,0.6984515298976338
QB,statue,-2.5384848556504864
QB,statue,2.745091006941009
QB,statue,-1.9082544680999631
QB,statue,-3.5784091085160727
QB,statue,-2.0375202286172898
QB,statue,0.07549590089807012
QB,statue,-3.140932389219654
QB,statue,-1.201209206763087
QB,statue,0.9438667956916202
QB,statue,2.5402270559766853
QB,statue,-1.7071779729513246
QB,statue,0.008502465901383175
QB,statue,-2.513570369195563
QB,statue,6.718691847995148
QB,statue,-5.6480588908805105
QB,statue,-2.7474708323774957
QB,statue,-2.4320122468211
QB,statue,-0.8431116626219765
QB,statue,0.9052449972032232
QB,statue,-1.5751371115560295
QB,statue,1.3886927298201996
QB,statue,-3.7600908092810945
QB,statue,-1.8025731369097349
QB,statue,0.48650544558991626
QB,statue,-4.2444205670301045
QB,statue,1.79032936954825
QB,statue,-4.4862152036709695
QB,statue,11.377047560120225
QB,statue,-1.363385045539993
QB,statue,-0.029156586956026985
QB,statue,9.546219927904
QB,statue,0.5745767308444379
QB,statue,3.8248447339672658
QB,statue,2.159649637195803
QB,statue,4.771637631422751
QB,statue,-1.8450193262365906
QB,statue,-8.771839623528189
QB,statue,-9.868552078448525
QB,statue,-0.07285068488971347
QB,statue,-3.015609133314239
QB,statue,2.1268850484716864
QB,statue,-4.637663099406282
QB,statue,-1.1630930189524662
QB,statue,4.213629446914407
QB,statue,-2.6597076542672333
QB,statue,2.34126713633557
QB,statue,2.066716184963246
QB,statue,2.805132565800856
QB,statue,-1.5871190216549063
QB,statue,0.9585935681723433
QB,statue,-5.606374655354577
QB,statue,9.549717809056034
QB,statue,-2.286964692165274
QB,statue,1.8043150882150318
