cell,bin,n,pred,emp,delta,method,threshold,position
exante_high,"[0.2,0.3)",94,0.2648063105389206,0.30851063829787234,0.04370432775895172,strat_iso,17+,TE
exante_high,"[0.3,0.4)",19,0.34276375520348357,0.47368421052631576,0.1309204553228322,strat_iso,17+,TE
exante_high,"[0.4,0.5)",11,0.41212121212121217,0.09090909090909091,-0.3212121212121213,strat_iso,17+,TE
exante_high,"[0.5,0.6)",1,0.5,0,-0.5,strat_iso,17+,TE
exante_high,"[0.9,1]",1,1,0,-1,strat_iso,17+,TE
exante_low,"[0,0.1)",60,0.03365917287233455,0,-0.03365917287233455,platt_vol,17+,TE
exante_mid,"[0,0.1)",669,0.05722630622355991,0.06726457399103139,0.010038267767471479,platt_vol,17+,TE
exante_mid,"[0.1,0.2)",411,0.143059617708295,0.15328467153284672,0.010225053824551716,platt_vol,17+,TE
exante_mid,"[0.2,0.3)",71,0.2264106743885385,0.2112676056338028,-0.0151430687547357,platt_vol,17+,TE
exante_mid,"[0.3,0.4)",1,0.30945650362492344,0,-0.30945650362492344,platt_vol,17+,TE
exante_high,"[0.1,0.2)",6,0.18893052503568308,0.5,0.3110694749643169,platt_vol,17+,TE
exante_high,"[0.2,0.3)",69,0.25066151383167623,0.2753623188405797,0.02470080500890348,platt_vol,17+,TE
exante_high,"[0.3,0.4)",37,0.3463283741644587,0.35135135135135137,0.005022977186892652,platt_vol,17+,TE
exante_high,"[0.4,0.5)",19,0.43989881910641604,0.2631578947368421,-0.17674092436957395,platt_vol,17+,TE
exante_high,"[0.6,0.7)",1,0.6031928319673392,0,-0.6031928319673392,platt_vol,17+,TE
exante_low,"[0,0.1)",60,0.026785118118432056,0,-0.026785118118432056,platt_vegas,17+,TE
exante_mid,"[0,0.1)",688,0.051975622400889696,0.06976744186046512,0.01779181945957542,platt_vegas,17+,TE
exante_mid,"[0.1,0.2)",386,0.14428904202349474,0.16062176165803108,0.016332719634536336,platt_vegas,17+,TE
exante_mid,"[0.2,0.3)",69,0.22727036882687357,0.15942028985507245,-0.06785007897180112,platt_vegas,17+,TE
exante_mid,"[0.3,0.4)",7,0.31766660784107376,0.14285714285714285,-0.1748094649839309,platt_vegas,17+,TE
exante_mid,"[0.4,0.5)",1,0.4062538914533209,1,0.5937461085466791,platt_vegas,17+,TE
exante_mid,"[0.5,0.6)",1,0.5809939589671936,0,-0.5809939589671936,platt_vegas,17+,TE
exante_high,"[0,0.1)",1,0.06692759150772143,1,0.9330724084922786,platt_vegas,17+,TE
exante_high,"[0.1,0.2)",10,0.16592774531658722,0.2,0.034072254683412795,platt_vegas,17+,TE
exante_high,"[0.2,0.3)",50,0.2506109928439069,0.3,0.04938900715609307,platt_vegas,17+,TE
exante_high,"[0.3,0.4)",44,0.34195349882211157,0.2727272727272727,-0.06922622609483886,platt_vegas,17+,TE
exante_high,"[0.4,0.5)",21,0.4493199198414789,0.38095238095238093,-0.06836753888909797,platt_vegas,17+,TE
exante_high,"[0.5,0.6)",4,0.5193157000250802,0.25,-0.2693157000250802,platt_vegas,17+,TE
exante_high,"[0.7,0.8)",1,0.7360948887360854,1,0.2639051112639146,platt_vegas,17+,TE
exante_high,"[0.8,0.9)",1,0.8076526932180881,0,-0.8076526932180881,platt_vegas,17+,TE
exante_low,"[0,0.1)",60,0.02633177695031535,0,-0.02633177695031535,platt_vol_vegas,17+,TE
exante_mid,"[0,0.1)",675,0.05043290805076052,0.06962962962962962,0.019196721578869105,platt_vol_vegas,17+,TE
exante_mid,"[0.1,0.2)",370,0.143230527529757,0.14864864864864866,0.0054181211188916445,platt_vol_vegas,17+,TE
exante_mid,"[0.2,0.3)",91,0.23283252935548276,0.18681318681318682,-0.04601934254229595,platt_vol_vegas,17+,TE
exante_mid,"[0.3,0.4)",14,0.3294009919435374,0.21428571428571427,-0.11511527765782312,platt_vol_vegas,17+,TE
exante_mid,"[0.4,0.5)",1,0.4301940814274299,1,0.5698059185725701,platt_vol_vegas,17+,TE
exante_mid,"[0.5,0.6)",1,0.593236671111326,0,-0.593236671111326,platt_vol_vegas,17+,TE
exante_high,"[0,0.1)",1,0.0832090471383759,1,0.916790952861624,platt_vol_vegas,17+,TE
exante_high,"[0.1,0.2)",25,0.16755477644289887,0.28,0.11244522355710115,platt_vol_vegas,17+,TE
exante_high,"[0.2,0.3)",44,0.24931151129000123,0.3181818181818182,0.06887030689181695,platt_vol_vegas,17+,TE
exante_high,"[0.3,0.4)",40,0.3361044059606807,0.275,-0.061104405960680674,platt_vol_vegas,17+,TE
exante_high,"[0.4,0.5)",17,0.43987597622772345,0.35294117647058826,-0.0869347997571352,platt_vol_vegas,17+,TE
exante_high,"[0.5,0.6)",3,0.5417571727262002,0,-0.5417571727262002,platt_vol_vegas,17+,TE
exante_high,"[0.8,0.9)",2,0.8271554239818165,0.5,-0.3271554239818165,platt_vol_vegas,17+,TE
