bin,n,pred,emp,delta,method,threshold,position
"[0,0.1)",4608,0.05631638105617038,0.055338541666666664,-9.778393895037152e-4,platt_vol_vegas,20+,RB
"[0.1,0.2)",2586,0.14595069164892582,0.1411446249033256,-0.004806066745600218,platt_vol_vegas,20+,RB
"[0.2,0.3)",1725,0.24584188829420978,0.24811594202898551,0.0022740537347757384,platt_vol_vegas,20+,RB
"[0.3,0.4)",669,0.33981351921750247,0.33183856502242154,-0.00797495419508093,platt_vol_vegas,20+,RB
"[0.4,0.5)",210,0.4421918316533979,0.4095238095238095,-0.032668022129588414,platt_vol_vegas,20+,RB
"[0.5,0.6)",72,0.5485522207469101,0.5138888888888888,-0.034663331858021285,platt_vol_vegas,20+,RB
"[0.6,0.7)",22,0.6392652425454065,0.5909090909090909,-0.04835615163631557,platt_vol_vegas,20+,RB
"[0.7,0.8)",6,0.7277094471906007,0.8333333333333334,0.10562388614273266,platt_vol_vegas,20+,RB
"[0.8,0.9)",1,0.8305653708908038,0,-0.8305653708908038,platt_vol_vegas,20+,RB
"[0,0.1)",751,0.08727496671105194,0.09054593874833555,0.0032709720372836176,raw,15+,WR
"[0.1,0.2)",4822,0.14908865615927,0.1358357527996682,-0.013252903359601803,raw,15+,WR
"[0.2,0.3)",3681,0.24695408856289053,0.24721543058951373,2.613420266232014e-4,raw,15+,WR
"[0.3,0.4)",2565,0.3469904483430799,0.35594541910331384,0.008954970760233938,raw,15+,WR
"[0.4,0.5)",1855,0.4449830188679245,0.43827493261455525,-0.006708086253369272,raw,15+,WR
"[0.5,0.6)",881,0.5399029511918275,0.5175936435868331,-0.02230930760499439,raw,15+,WR
"[0.6,0.7)",162,0.6337160493827161,0.5925925925925926,-0.041123456790123525,raw,15+,WR
"[0.7,0.8)",19,0.7224473684210526,0.5789473684210527,-0.14349999999999996,raw,15+,WR
"[0,0.1)",896,0.08684355218249043,0.09486607142857142,0.008022519246080995,platt,15+,WR
"[0.1,0.2)",5005,0.14883882122043107,0.13926073926073926,-0.009578081959691814,platt,15+,WR
"[0.2,0.3)",3678,0.2470298008498317,0.26128330614464385,0.014253505294812147,platt,15+,WR
"[0.3,0.4)",2542,0.3475290664878626,0.36231313926042485,0.014784072772562273,platt,15+,WR
"[0.4,0.5)",1721,0.4450513157547243,0.4514816966879721,0.006430380933247826,platt,15+,WR
"[0.5,0.6)",752,0.5378991535627103,0.5279255319148937,-0.009973621647816677,platt,15+,WR
"[0.6,0.7)",136,0.6329156112429167,0.5882352941176471,-0.04468031712526965,platt,15+,WR
"[0.7,0.8)",6,0.7166857481768775,0.6666666666666666,-0.05001908151021084,platt,15+,WR
"[0,0.1)",2191,0.0880507342359196,0.09310816978548608,0.0050574355495664886,iso,15+,WR
"[0.1,0.2)",3462,0.152620483189124,0.15655690352397458,0.003936420334850588,iso,15+,WR
"[0.2,0.3)",2781,0.23102974432463538,0.22617763394462423,-0.004852110380011154,iso,15+,WR
"[0.3,0.4)",3696,0.34593103601654884,0.3536255411255411,0.007694505108992278,iso,15+,WR
"[0.4,0.5)",1890,0.4441419553759914,0.45555555555555555,0.011413600179564165,iso,15+,WR
"[0.5,0.6)",634,0.5429187403374753,0.5283911671924291,-0.014527573145046269,iso,15+,WR
"[0.6,0.7)",74,0.6350266916311811,0.5540540540540541,-0.08097263757712703,iso,15+,WR
"[0.7,0.8)",8,0.7360941527608196,0.375,-0.3610941527608196,iso,15+,WR
"[0,0.1)",1679,0.09203352353412893,0.09529481834425253,0.003261294810123605,strat_platt,15+,WR
"[0.1,0.2)",4078,0.15225728870769267,0.1476213830308975,-0.004635905676795171,strat_platt,15+,WR
"[0.2,0.3)",3710,0.2470962021277368,0.25579514824797844,0.008698946120241635,strat_platt,15+,WR
"[0.3,0.4)",2543,0.34677830805986004,0.3594180102241447,0.012639702164284672,strat_platt,15+,WR
"[0.4,0.5)",1791,0.4461898808364878,0.4489112227805695,0.00272134194408169,strat_platt,15+,WR
"[0.5,0.6)",870,0.5352648837953202,0.5195402298850574,-0.015724653910262787,strat_platt,15+,WR
"[0.6,0.7)",63,0.630226019255343,0.6349206349206349,0.004694615665291835,strat_platt,15+,WR
