bin,n,pred,emp,delta,method,threshold,position
"[0.2,0.3)",2018,0.24836909309861144,0.2616451932606541,0.01327610016204267,strat_platt,15+,RB
"[0.3,0.4)",1712,0.3458392410757463,0.3446261682242991,-0.0012130728514472278,strat_platt,15+,RB
"[0.4,0.5)",1202,0.44531903689970503,0.46422628951747086,0.018907252617765824,strat_platt,15+,RB
"[0.5,0.6)",534,0.5441923048694777,0.5674157303370787,0.023223425467601033,strat_platt,15+,RB
"[0.6,0.7)",250,0.6445308439707549,0.588,-0.05653084397075492,strat_platt,15+,RB
"[0.7,0.8)",97,0.7439174976888037,0.711340206185567,-0.03257729150323663,strat_platt,15+,RB
"[0.8,0.9)",56,0.8415386322513758,0.8214285714285714,-0.02011006082280442,strat_platt,15+,RB
"[0.9,1]",14,0.9211805900971449,0.7857142857142857,-0.13546630438285923,strat_platt,15+,RB
"[0,0.1)",1134,0.07501940166935395,0.07936507936507936,0.004345677695725414,strat_iso,15+,RB
"[0.1,0.2)",2584,0.1463796166759476,0.13428792569659442,-0.01209169097935317,strat_iso,15+,RB
"[0.2,0.3)",2419,0.2441469516516479,0.2600248036378669,0.015877851986218994,strat_iso,15+,RB
"[0.3,0.4)",1545,0.3429198898297723,0.3378640776699029,-0.005055812159869388,strat_iso,15+,RB
"[0.4,0.5)",823,0.4287598234009512,0.4362089914945322,0.007449168093580982,strat_iso,15+,RB
"[0.5,0.6)",1070,0.5512121888878049,0.5327102803738317,-0.018501908513973153,strat_iso,15+,RB
"[0.6,0.7)",120,0.6513038374763623,0.6083333333333333,-0.042970504143029054,strat_iso,15+,RB
"[0.7,0.8)",158,0.737412492908485,0.7151898734177216,-0.02222261949076343,strat_iso,15+,RB
"[0.8,0.9)",27,0.8171978629216768,0.7407407407407407,-0.07645712218093614,strat_iso,15+,RB
"[0.9,1]",21,1,0.8571428571428571,-0.1428571428571429,strat_iso,15+,RB
"[0,0.1)",962,0.08191286859556952,0.07588357588357589,-0.006029292711993636,platt_vol,15+,RB
"[0.1,0.2)",3130,0.14962594501267132,0.1402555910543131,-0.009370353958358224,platt_vol,15+,RB
"[0.2,0.3)",2041,0.24773778494624388,0.26555609995100443,0.017818315004760554,platt_vol,15+,RB
"[0.3,0.4)",1574,0.3495172644373554,0.34243964421855144,-0.007077620218803982,platt_vol,15+,RB
"[0.4,0.5)",1197,0.44598540025073663,0.4678362573099415,0.021850857059204865,platt_vol,15+,RB
"[0.5,0.6)",577,0.5441304534380736,0.5389948006932409,-0.005135652744832742,platt_vol,15+,RB
"[0.6,0.7)",262,0.6453765232407563,0.5992366412213741,-0.04613988201938224,platt_vol,15+,RB
"[0.7,0.8)",101,0.7471672177474799,0.7128712871287128,-0.03429593061876701,platt_vol,15+,RB
"[0.8,0.9)",49,0.8382507975318998,0.8163265306122449,-0.021924266919654878,platt_vol,15+,RB
"[0.9,1]",8,0.9129513371038658,1,0.08704866289613422,platt_vol,15+,RB
"[0,0.1)",941,0.0779328575194864,0.07863974495217853,7.068874326921215e-4,platt_vegas,15+,RB
"[0.1,0.2)",3015,0.15174266236738407,0.14129353233830846,-0.010449130029075604,platt_vegas,15+,RB
"[0.2,0.3)",2393,0.24838388111339293,0.25365649811951524,0.005272617006122304,platt_vegas,15+,RB
"[0.3,0.4)",1572,0.34604734958888056,0.36259541984732824,0.016548070258447678,platt_vegas,15+,RB
"[0.4,0.5)",1017,0.44518851439245777,0.48672566371681414,0.04153714932435637,platt_vegas,15+,RB
"[0.5,0.6)",503,0.5448901297554343,0.5268389662027833,-0.018051163552651017,platt_vegas,15+,RB
"[0.6,0.7)",254,0.6437486214264111,0.5866141732283464,-0.05713444819806468,platt_vegas,15+,RB
