bin,n,pred,emp,delta,method,threshold,position
"[0,0.1)",1569,0.049686746385753405,0.052262587635436585,0.0025758412496831792,iso,20+,WR
"[0.1,0.2)",637,0.1256587977290969,0.12087912087912088,-0.004779676849976031,iso,20+,WR
"[0.2,0.3)",1091,0.25095877528509514,0.24197983501374887,-0.00897894027134627,iso,20+,WR
"[0.3,0.4)",48,0.32187841802172235,0.16666666666666666,-0.1552117513550557,iso,20+,WR
"[0.4,0.5)",3,0.42751754385964913,0.3333333333333333,-0.09418421052631581,iso,20+,WR
"[0.5,0.6)",1,0.5,1,0.5,iso,20+,WR
"[0.6,0.7)",1,0.6666666666666666,1,0.33333333333333337,iso,20+,WR
"[0,0.1)",1522,0.05895625291121763,0.045992115637319315,-0.012964137273898314,strat_platt,20+,WR
"[0.1,0.2)",1023,0.1445850185753324,0.15249266862170088,0.00790765004636848,strat_platt,20+,WR
"[0.2,0.3)",569,0.24543759630364603,0.24253075571177504,-0.0029068405918709905,strat_platt,20+,WR
"[0.3,0.4)",226,0.33292995568738015,0.27876106194690264,-0.05416889374047751,strat_platt,20+,WR
"[0.4,0.5)",10,0.4294378693468878,0.7,0.27056213065311213,strat_platt,20+,WR
"[0,0.1)",1504,0.04603025100237472,0.049867021276595744,0.003836770274221024,strat_iso,20+,WR
"[0.1,0.2)",702,0.12334283178137657,0.11965811965811966,-0.0036847121232569113,strat_iso,20+,WR
"[0.2,0.3)",1077,0.24717259916688097,0.2404828226555246,-0.006689776511356382,strat_iso,20+,WR
"[0.3,0.4)",59,0.32189590664200407,0.22033898305084745,-0.10155692359115662,strat_iso,20+,WR
"[0.4,0.5)",5,0.4273080723280594,0.2,-0.22730807232805939,strat_iso,20+,WR
"[0.5,0.6)",2,0.5,0.5,0,strat_iso,20+,WR
"[0.6,0.7)",1,0.6666666666666666,1,0.33333333333333337,strat_iso,20+,WR
"[0,0.1)",1559,0.060883224777095644,0.05067350865939705,-0.010209716117698595,platt_vol,20+,WR
"[0.1,0.2)",1030,0.14387472420143058,0.1553398058252427,0.011465081623812129,platt_vol,20+,WR
"[0.2,0.3)",541,0.24489934310685038,0.23844731977818853,-0.006452023328661849,platt_vol,20+,WR
"[0.3,0.4)",208,0.33523820358704015,0.28365384615384615,-0.051584357433194006,platt_vol,20+,WR
"[0.4,0.5)",12,0.42633778576791453,0.5833333333333334,0.15699554756541884,platt_vol,20+,WR
"[0,0.1)",1533,0.05888140145536495,0.04957599478147423,-0.009305406673890716,platt_vegas,20+,WR
"[0.1,0.2)",1049,0.1442881132790049,0.14966634890371783,0.005378235624712929,platt_vegas,20+,WR
"[0.2,0.3)",541,0.24487815872167656,0.24584103512014788,9.628763984713129e-4,platt_vegas,20+,WR
"[0.3,0.4)",207,0.33610179249116545,0.2946859903381642,-0.041415802153001224,platt_vegas,20+,WR
"[0.4,0.5)",16,0.42886694899787037,0.375,-0.05386694899787037,platt_vegas,20+,WR
"[0.5,0.6)",4,0.5191849021725354,0.25,-0.26918490217253543,platt_vegas,20+,WR
"[0,0.1)",1548,0.05924078036192568,0.04974160206718346,-0.009499178294742214,platt_vol_vegas,20+,WR
"[0.1,0.2)",1057,0.14474552515947495,0.15042573320719016,0.005680208047715213,platt_vol_vegas,20+,WR
"[0.2,0.3)",501,0.24519707769621593,0.24550898203592814,3.1190433971220455e-4,platt_vol_vegas,20+,WR
"[0.3,0.4)",221,0.3373127752953774,0.2986425339366516,-0.03867024135872582,platt_vol_vegas,20+,WR
"[0.4,0.5)",22,0.4311065061414344,0.4090909090909091,-0.022015597050525304,platt_vol_vegas,20+,WR
"[0.5,0.6)",1,0.5213493535057684,0,-0.5213493535057684,platt_vol_vegas,20+,WR
