player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,targets,target_share_obs,air_yards_obs,air_yards_share_obs,air_yards_per_target_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,wt_snap_share,wt_tgt_per_snap,wt_team_total_plays,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_tgt_per_snap,baseline_team_total_plays,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0021547,Antonio Gates,LAC,NE,2014,14,2014_14_NE_SD,-0.34032601309445454,8,8,0.21621621621621623,68,0.3192488262910798,8.5,57,-2.7226081047556363,0.2727458359503569,0.2727458359503569,0.6371958779473812,0.3644500419970243,FALSE,udfa,0.12797970947453324,0.14425094271892552,7.400513891299744,NA,NA,67.03521346318807,0.19686411149825783,0.1906116642958748,0.18128571428571427,0,71.3125,-0.1762142161277496,1.7779576271996191,12,FALSE
00-0021547,Antonio Gates,LAC,DEN,2014,15,2014_15_DEN_SD,-0.024784510502026284,7,7,0.17073170731707318,41,0.15891472868217055,5.857142857142857,67,-0.17349157351418398,0.2727458359503569,0.2727458359503569,0.34260116350879677,0.06985532755843987,FALSE,udfa,0.14482472693113388,0.19008509428111864,7.744898696340687,NA,NA,64.9317251479235,0.19686411149825783,0.1906116642958748,0.18128571428571427,0,71.3125,0.12395732641822375,0.19788115174163365,13,FALSE
00-0021547,Antonio Gates,LAC,SF,2014,16,2014_16_SD_SF,-0.03570095734256837,9,9,0.16071428571428573,75,0.1497005988023952,8.333333333333334,85,-0.32130861608311534,0.2727458359503569,0.2727458359503569,0.26691492635979225,-0.005830909590564648,FALSE,udfa,0.14919712057096488,0.17286855900060683,6.439657135088906,NA,NA,67.03658526309404,0.19686411149825783,0.1906116642958748,0.18128571428571427,0,71.3125,0.2041414525049438,0.5731247753659526,14,FALSE
00-0021547,Antonio Gates,LAC,KC,2014,17,2014_17_SD_KC,0.05353080356144346,6,6,0.14634146341463414,55,0.13317191283292978,9.166666666666666,72,0.3211848213686608,0.2727458359503569,0.2727458359503569,0.11413031403937261,-0.15861552191098427,FALSE,udfa,0.1601826499201089,0.17452651125644364,6.84334982398284,NA,NA,70.80786880604535,0.19686411149825783,0.1906116642958748,0.18128571428571427,0,71.3125,0.14838935809456852,-0.38507742916431065,15,FALSE
00-0021547,Antonio Gates,LAC,PIT,2015,5,2015_05_PIT_SD,0.7880779408415864,11,11,0.22,77,0.308,7,76,8.66885734925745,0.473480621127477,0.473480621127477,NA,NA,FALSE,udfa,NA,NA,NA,NA,NA,70.8288942062527,0.16039279869067102,0.1862885125484595,0.253125,0.06944444444444445,68.3125,0.1903446409657771,0.12937663910991393,4,FALSE
00-0021547,Antonio Gates,LAC,GB,2015,6,2015_06_SD_GB,-0.10936510608334654,16,16,0.23529411764705882,132,0.20625,8.25,94,-1.7498416973335447,0.473480621127477,0.473480621127477,0.7880779408415864,0.3145973197141094,FALSE,udfa,0.22,0.308,7,NA,NA,72.22323768371417,0.16039279869067102,0.1862885125484595,0.253125,0.06944444444444445,68.3125,-0.6143336997612315,-0.06721722321167103,5,FALSE
00-0021547,Antonio Gates,LAC,BAL,2015,8,2015_08_SD_BAL,0.5149317434290424,5,5,0.13157894736842105,30,0.14492753623188406,6,68,2.574658717145212,0.473480621127477,0.473480621127477,0.3029735911524335,-0.17050702997504352,FALSE,udfa,0.2282670906200318,0.253,7.675675675675675,NA,NA,82.8950606777096,0.16039279869067102,0.1862885125484595,0.253125,0.06944444444444445,68.3125,-0.07354516626897002,0.1782028192832242,7,FALSE
00-0021547,Antonio Gates,LAC,CHI,2015,9,2015_09_CHI_SD,-0.08211464961583313,11,11,0.25,56,0.18604651162790697,5.090909090909091,72,-0.9032611457741644,0.473480621127477,0.473480621127477,0.3853674307157411,-0.08811319041173593,FALSE,udfa,0.19068180655720934,0.21098932409402685,7.024295432458699,NA,NA,79.94295402110953,0.16039279869067102,0.1862885125484595,0.253125,0.06944444444444445,68.3125,0.09307512353428472,1.05086153988841,7,FALSE
00-0021547,Antonio Gates,LAC,KC,2015,11,2015_11_KC_SD,-0.34500790759921074,3,3,0.09090909090909091,42,0.1510791366906475,14,60,-1.0350237227976322,0.473480621127477,0.473480621127477,0.23866611495641138,-0.23481450617106564,FALSE,udfa,0.20929654580101453,0.2031619793433518,6.417576304368756,NA,NA,78.99079343625765,0.16039279869067102,0.1862885125484595,0.253125,0.06944444444444445,68.3125,-0.07900083223332084,-1.1665919782735314,9,FALSE
00-0021547,Antonio Gates,LAC,JAX,2015,12,2015_12_SD_JAX,0.9662339049231496,6,6,0.13333333333333333,62,0.21453287197231835,10.333333333333334,77,5.797403429538898,0.473480621127477,0.473480621127477,0.08128351657712463,-0.3921971045503524,FALSE,udfa,0.17737440339553176,0.18911829606998665,8.462110577122687,NA,NA,74.22791427430269,0.16039279869067102,0.1862885125484595,0.253125,0.06944444444444445,68.3125,-0.4535633241463787,0.8187870998989782,10,FALSE
00-0021547,Antonio Gates,LAC,DEN,2015,13,2015_13_DEN_SD,-0.5275058072939929,9,9,0.23076923076923078,41,0.16872427983539096,4.555555555555555,68,-4.747552265645936,0.473480621127477,0.473480621127477,0.23534087869812392,-0.2381397424293531,FALSE,udfa,0.1603993337592386,0.18174795756829082,9.141598187745181,NA,NA,72.6098257274837,0.16039279869067102,0.1862885125484595,0.253125,0.06944444444444445,68.3125,-0.14800630296672582,-0.14263918081939428,11,FALSE
