cell,bin,n,pred,emp,delta,method,threshold,position
exante_scrambler,"[0.2,0.3)",1,0.29755883421747353,1,0.7024411657825265,platt_vol_vegas,20+,QB
exante_scrambler,"[0.3,0.4)",6,0.3837769464389651,0.3333333333333333,-0.05044361310563178,platt_vol_vegas,20+,QB
exante_scrambler,"[0.4,0.5)",19,0.45642078856121016,0.47368421052631576,0.017263421965105608,platt_vol_vegas,20+,QB
exante_scrambler,"[0.5,0.6)",40,0.5547373373904427,0.375,-0.17973733739044273,platt_vol_vegas,20+,QB
exante_scrambler,"[0.6,0.7)",44,0.6487506550868034,0.6136363636363636,-0.03511429145043976,platt_vol_vegas,20+,QB
exante_scrambler,"[0.7,0.8)",21,0.745561402909312,0.6666666666666666,-0.07889473624264542,platt_vol_vegas,20+,QB
exante_scrambler,"[0.8,0.9)",1,0.8303720114358413,0,-0.8303720114358413,platt_vol_vegas,20+,QB
exante_statue,"[0,0.1)",1663,0.0636232711966326,0.054119061936259774,-0.00950420926037282,raw,25+,QB
exante_statue,"[0.1,0.2)",2106,0.14346913580246914,0.13247863247863248,-0.010990503323836665,raw,25+,QB
exante_statue,"[0.2,0.3)",581,0.23510671256454388,0.23752151462994836,0.002414802065404481,raw,25+,QB
exante_statue,"[0.3,0.4)",53,0.3299433962264151,0.37735849056603776,0.047415094339622654,raw,25+,QB
exante_statue,"[0.4,0.5)",3,0.40549999999999997,0.3333333333333333,-0.07216666666666666,raw,25+,QB
exante_mover,"[0,0.1)",70,0.07391428571428571,0.17142857142857143,0.09751428571428572,raw,25+,QB
exante_mover,"[0.1,0.2)",331,0.15437764350453173,0.16314199395770393,0.008764350453172198,raw,25+,QB
exante_mover,"[0.2,0.3)",267,0.24522846441947566,0.24344569288389514,-0.001782771535580513,raw,25+,QB
exante_mover,"[0.3,0.4)",122,0.34368032786885244,0.3442622950819672,5.819672131147646e-4,raw,25+,QB
exante_mover,"[0.4,0.5)",18,0.4263888888888889,0.2777777777777778,-0.14861111111111108,raw,25+,QB
exante_mover,"[0.5,0.6)",1,0.503,0,-0.503,raw,25+,QB
exante_scrambler,"[0.1,0.2)",7,0.15742857142857142,0,-0.15742857142857142,raw,25+,QB
exante_scrambler,"[0.2,0.3)",31,0.2662258064516129,0.22580645161290322,-0.040419354838709703,raw,25+,QB
exante_scrambler,"[0.3,0.4)",60,0.3536166666666667,0.3,-0.0536166666666667,raw,25+,QB
exante_scrambler,"[0.4,0.5)",26,0.43715384615384617,0.4230769230769231,-0.014076923076923098,raw,25+,QB
exante_scrambler,"[0.5,0.6)",8,0.5424375,0.125,-0.4174375,raw,25+,QB
exante_statue,"[0,0.1)",1831,0.062380325711724104,0.054614964500273075,-0.007765361211451029,platt,25+,QB
exante_statue,"[0.1,0.2)",2062,0.14171663924540082,0.1454898157129001,0.0037731764674992785,platt,25+,QB
exante_statue,"[0.2,0.3)",464,0.23412505207068005,0.23922413793103448,0.00509908586035443,platt,25+,QB
exante_statue,"[0.3,0.4)",47,0.3335692407235067,0.3404255319148936,0.006856291191386921,platt,25+,QB
exante_statue,"[0.4,0.5)",2,0.4180793099064622,0.5,0.0819206900935378,platt,25+,QB
exante_mover,"[0,0.1)",85,0.07319956100331011,0.2235294117647059,0.15032985076139577,platt,25+,QB
exante_mover,"[0.1,0.2)",362,0.15315571724973723,0.15193370165745856,-0.0012220155922786635,platt,25+,QB
exante_mover,"[0.2,0.3)",235,0.24465274177570595,0.251063829787234,0.0064110880115280655,platt,25+,QB
exante_mover,"[0.3,0.4)",99,0.34171455070642914,0.3838383838383838,0.04212383313195467,platt,25+,QB
exante_mover,"[0.4,0.5)",27,0.4297171110361875,0.25925925925925924,-0.17045785177692824,platt,25+,QB
exante_mover,"[0.5,0.6)",1,0.5210476286092818,0,-0.5210476286092818,platt,25+,QB
exante_scrambler,"[0.1,0.2)",10,0.1620795073840032,0,-0.1620795073840032,platt,25+,QB
exante_scrambler,"[0.2,0.3)",31,0.26804339042018804,0.25806451612903225,-0.009978874291155793,platt,25+,QB
exante_scrambler,"[0.3,0.4)",56,0.35074213244541264,0.25,-0.10074213244541264,platt,25+,QB
exante_scrambler,"[0.4,0.5)",26,0.4423369911035254,0.5384615384615384,0.09612454735801301,platt,25+,QB
exante_scrambler,"[0.5,0.6)",7,0.5406409280312044,0.14285714285714285,-0.3977837851740616,platt,25+,QB
exante_scrambler,"[0.6,0.7)",2,0.6138686758300087,0,-0.6138686758300087,platt,25+,QB
exante_statue,"[0,0.1)",1832,0.055269316927873596,0.056768558951965066,0.0014992420240914697,iso,25+,QB
exante_statue,"[0.1,0.2)",1979,0.14078270241749605,0.14401212733703891,0.003229424919542867,iso,25+,QB
exante_statue,"[0.2,0.3)",539,0.23629290805762662,0.22820037105751392,-0.008092537000112698,iso,25+,QB
